backbone,predictor,condition,transformed_identifier,clean_official_index,true_class_id,cosine_similarity,clean_predicted_class_id,transformed_predicted_class_id,prediction_consistent
resnet50,resnet50_linear_head,d32_down,419,419,9,0.8781673908233643,9,9,True
resnet50,resnet50_linear_head,d32_down,449,449,6,0.9634203910827637,6,6,True
resnet50,resnet50_linear_head,d32_down,470,470,2,0.9684227108955383,2,2,True
resnet50,resnet50_linear_head,d32_down,483,483,2,0.953770637512207,2,2,True
resnet50,resnet50_linear_head,d32_down,484,484,0,0.9412807822227478,0,0,True
resnet50,resnet50_linear_head,d32_down,506,506,4,0.9524178504943848,4,4,True
resnet50,resnet50_linear_head,d32_down,545,545,6,0.9459429979324341,6,2,False
resnet50,resnet50_linear_head,d32_down,562,562,0,0.9804689288139343,0,0,True
resnet50,resnet50_linear_head,d32_down,568,568,5,0.9564824104309082,5,5,True
resnet50,resnet50_linear_head,d32_down,603,603,9,0.9317819476127625,9,9,True
resnet50,resnet50_linear_head,d32_down,632,632,3,0.9479583501815796,3,3,True
resnet50,resnet50_linear_head,d32_down,645,645,5,0.9506011009216309,5,5,True
resnet50,resnet50_linear_head,d32_down,667,667,8,0.9691537618637085,8,8,True
resnet50,resnet50_linear_head,d32_down,672,672,3,0.9606897830963135,3,3,True
resnet50,resnet50_linear_head,d32_down,677,677,3,0.8970109224319458,3,3,True
resnet50,resnet50_linear_head,d32_down,685,685,5,0.9524310827255249,5,5,True
resnet50,resnet50_linear_head,d32_down,691,691,4,0.9752019047737122,4,4,True
resnet50,resnet50_linear_head,d32_down,706,706,8,0.7928166389465332,8,8,True
resnet50,resnet50_linear_head,d32_down,714,714,2,0.9214549660682678,2,2,True
resnet50,resnet50_linear_head,d32_down,716,716,8,0.9492555260658264,8,8,True
resnet50,resnet50_linear_head,d32_down,738,738,3,0.893401026725769,3,3,True
resnet50,resnet50_linear_head,d32_down,739,739,8,0.8914936780929565,8,8,True
resnet50,resnet50_linear_head,d32_down,766,766,4,0.9163891673088074,6,6,True
resnet50,resnet50_linear_head,d32_down,791,791,3,0.8694156408309937,3,3,True
resnet50,resnet50_linear_head,d32_down,805,805,9,0.9065766334533691,9,9,True
resnet50,resnet50_linear_head,d32_down,825,825,1,0.9654427766799927,1,1,True
resnet50,resnet50_linear_head,d32_down,852,852,9,0.9589394330978394,9,9,True
resnet50,resnet50_linear_head,d32_down,855,855,4,0.873838484287262,4,4,True
resnet50,resnet50_linear_head,d32_down,873,873,6,0.9519609808921814,6,6,True
resnet50,resnet50_linear_head,d32_down,890,890,6,0.881020188331604,6,6,True
resnet50,resnet50_linear_head,d32_down,920,920,6,0.915421724319458,6,6,True
resnet50,resnet50_linear_head,d32_down,929,929,6,0.951784610748291,6,6,True
resnet50,resnet50_linear_head,d32_down,962,962,8,0.961898922920227,8,8,True
resnet50,resnet50_linear_head,d32_down,964,964,6,0.925858736038208,6,6,True
resnet50,resnet50_linear_head,d32_down,977,977,6,0.8876380324363708,6,6,True
resnet50,resnet50_linear_head,d32_down,979,979,3,0.9663602113723755,3,3,True
resnet50,resnet50_linear_head,d32_down,981,981,2,0.9582403898239136,2,2,True
resnet50,resnet50_linear_head,d32_down,1022,1022,9,0.965910792350769,9,9,True
resnet50,resnet50_linear_head,d32_down,1032,1032,7,0.9786455035209656,7,7,True
resnet50,resnet50_linear_head,d32_down,1048,1048,7,0.9379836916923523,7,7,True
resnet50,resnet50_linear_head,d32_down,1090,1090,1,0.9461418390274048,1,1,True
resnet50,resnet50_linear_head,d32_down,1095,1095,5,0.8817723989486694,5,5,True
resnet50,resnet50_linear_head,d32_down,1109,1109,1,0.9783576726913452,1,1,True
resnet50,resnet50_linear_head,d32_down,1111,1111,4,0.9793107509613037,4,4,True
resnet50,resnet50_linear_head,d32_down,1115,1115,1,0.9026059508323669,1,1,True
resnet50,resnet50_linear_head,d32_down,1124,1124,4,0.9671103358268738,4,4,True
resnet50,resnet50_linear_head,d32_down,1129,1129,8,0.9394174218177795,8,8,True
resnet50,resnet50_linear_head,d32_down,1175,1175,0,0.9873656034469604,0,0,True
resnet50,resnet50_linear_head,d32_down,1202,1202,2,0.9309108853340149,2,2,True
resnet50,resnet50_linear_head,d32_down,1204,1204,3,0.862311840057373,3,3,True
resnet50,resnet50_linear_head,d32_down,1211,1211,4,0.9340234994888306,4,4,True
resnet50,resnet50_linear_head,d32_down,1220,1220,7,0.9842607378959656,7,7,True
resnet50,resnet50_linear_head,d32_down,1230,1230,1,0.8891656994819641,1,1,True
resnet50,resnet50_linear_head,d32_down,1247,1247,8,0.8674924373626709,8,8,True
resnet50,resnet50_linear_head,d32_down,1263,1263,3,0.9725092053413391,3,3,True
resnet50,resnet50_linear_head,d32_down,1266,1266,4,0.9587423205375671,4,4,True
resnet50,resnet50_linear_head,d32_down,1287,1287,7,0.9713596105575562,7,7,True
resnet50,resnet50_linear_head,d32_down,1296,1296,7,0.8803074955940247,7,7,True
resnet50,resnet50_linear_head,d32_down,1370,1370,3,0.9507282972335815,3,3,True
resnet50,resnet50_linear_head,d32_down,1389,1389,0,0.8937183618545532,0,0,True
resnet50,resnet50_linear_head,d32_down,1401,1401,3,0.9376295804977417,3,3,True
resnet50,resnet50_linear_head,d32_down,1403,1403,2,0.9242416620254517,2,2,True
resnet50,resnet50_linear_head,d32_down,1411,1411,9,0.9474591016769409,9,9,True
resnet50,resnet50_linear_head,d32_down,1429,1429,4,0.9474966526031494,4,4,True
resnet50,resnet50_linear_head,d32_down,1430,1430,9,0.9450511932373047,9,9,True
resnet50,resnet50_linear_head,d32_down,1431,1431,3,0.9087920188903809,3,3,True
resnet50,resnet50_linear_head,d32_down,1436,1436,1,0.8768107295036316,1,1,True
resnet50,resnet50_linear_head,d32_down,1440,1440,7,0.9787994623184204,7,7,True
resnet50,resnet50_linear_head,d32_down,1468,1468,9,0.9755324721336365,9,9,True
resnet50,resnet50_linear_head,d32_down,1473,1473,7,0.9580086469650269,7,7,True
resnet50,resnet50_linear_head,d32_down,1515,1515,9,0.9217661619186401,9,9,True
resnet50,resnet50_linear_head,d32_down,1520,1520,2,0.941917359828949,2,2,True
resnet50,resnet50_linear_head,d32_down,1531,1531,3,0.9843554496765137,3,3,True
resnet50,resnet50_linear_head,d32_down,1534,1534,6,0.9024031758308411,6,6,True
resnet50,resnet50_linear_head,d32_down,1552,1552,5,0.9687685370445251,5,5,True
resnet50,resnet50_linear_head,d32_down,1553,1553,0,0.7764812707901001,0,0,True
resnet50,resnet50_linear_head,d32_down,1563,1563,3,0.9228372573852539,3,3,True
resnet50,resnet50_linear_head,d32_down,1568,1568,1,0.9109477996826172,1,1,True
resnet50,resnet50_linear_head,d32_down,1579,1579,7,0.9132988452911377,7,7,True
resnet50,resnet50_linear_head,d32_down,1586,1586,2,0.9424267411231995,2,2,True
resnet50,resnet50_linear_head,d32_down,1596,1596,0,0.9823414087295532,0,0,True
resnet50,resnet50_linear_head,d32_down,1626,1626,5,0.9273536205291748,5,5,True
resnet50,resnet50_linear_head,d32_down,1640,1640,8,0.8612231016159058,8,8,True
resnet50,resnet50_linear_head,d32_down,1644,1644,5,0.9509105682373047,5,5,True
resnet50,resnet50_linear_head,d32_down,1648,1648,0,0.9400336742401123,0,0,True
resnet50,resnet50_linear_head,d32_down,1654,1654,9,0.9485851526260376,9,9,True
resnet50,resnet50_linear_head,d32_down,1667,1667,6,0.9412749409675598,6,6,True
resnet50,resnet50_linear_head,d32_down,1703,1703,7,0.8587729930877686,7,7,True
resnet50,resnet50_linear_head,d32_down,1711,1711,7,0.9214335680007935,7,7,True
resnet50,resnet50_linear_head,d32_down,1771,1771,7,0.9128344655036926,7,4,False
resnet50,resnet50_linear_head,d32_down,1783,1783,8,0.9368743896484375,8,8,True
resnet50,resnet50_linear_head,d32_down,1814,1814,2,0.8174671530723572,2,2,True
resnet50,resnet50_linear_head,d32_down,1833,1833,8,0.6762245893478394,8,8,True
resnet50,resnet50_linear_head,d32_down,1836,1836,9,0.9694680571556091,9,9,True
resnet50,resnet50_linear_head,d32_down,1839,1839,2,0.968421995639801,2,2,True
resnet50,resnet50_linear_head,d32_down,1852,1852,1,0.9486601948738098,1,1,True
resnet50,resnet50_linear_head,d32_down,1871,1871,1,0.9124414920806885,1,3,False
resnet50,resnet50_linear_head,d32_down,1877,1877,5,0.9821736812591553,5,5,True
resnet50,resnet50_linear_head,d32_down,1884,1884,7,0.691308319568634,7,7,True
resnet50,resnet50_linear_head,d32_down,1927,1927,7,0.9583478569984436,7,7,True
resnet50,resnet50_linear_head,d32_down,1954,1954,8,0.9396088719367981,8,8,True
resnet50,resnet50_linear_head,d32_down,1956,1956,7,0.9553114771842957,3,3,True
resnet50,resnet50_linear_head,d32_down,1960,1960,4,0.9825534224510193,4,4,True
resnet50,resnet50_linear_head,d32_down,1977,1977,0,0.9699316024780273,0,0,True
resnet50,resnet50_linear_head,d32_down,1986,1986,1,0.9818074107170105,1,1,True
resnet50,resnet50_linear_head,d32_down,1993,1993,1,0.9704877138137817,1,1,True
resnet50,resnet50_linear_head,d32_down,2003,2003,6,0.9063959717750549,6,6,True
resnet50,resnet50_linear_head,d32_down,2011,2011,9,0.8450399041175842,9,9,True
resnet50,resnet50_linear_head,d32_down,2024,2024,0,0.9481192231178284,0,0,True
resnet50,resnet50_linear_head,d32_down,2028,2028,3,0.9548402428627014,3,3,True
resnet50,resnet50_linear_head,d32_down,2062,2062,9,0.7949280738830566,9,9,True
resnet50,resnet50_linear_head,d32_down,2070,2070,1,0.9475315809249878,1,1,True
resnet50,resnet50_linear_head,d32_down,2082,2082,2,0.9274932146072388,2,2,True
resnet50,resnet50_linear_head,d32_down,2095,2095,1,0.9066663384437561,1,1,True
resnet50,resnet50_linear_head,d32_down,2109,2109,8,0.912216305732727,8,8,True
resnet50,resnet50_linear_head,d32_down,2114,2114,9,0.975486159324646,9,9,True
resnet50,resnet50_linear_head,d32_down,2116,2116,1,0.9666693806648254,3,3,True
resnet50,resnet50_linear_head,d32_down,2157,2157,1,0.9106345772743225,1,1,True
resnet50,resnet50_linear_head,d32_down,2167,2167,9,0.9078220129013062,9,9,True
resnet50,resnet50_linear_head,d32_down,2178,2178,1,0.9620198011398315,1,1,True
resnet50,resnet50_linear_head,d32_down,2191,2191,8,0.9615328311920166,8,8,True
resnet50,resnet50_linear_head,d32_down,2230,2230,8,0.8866351842880249,8,8,True
resnet50,resnet50_linear_head,d32_down,2242,2242,0,0.9789569973945618,0,0,True
resnet50,resnet50_linear_head,d32_down,2265,2265,5,0.950682520866394,5,5,True
resnet50,resnet50_linear_head,d32_down,2268,2268,5,0.9418112635612488,5,5,True
resnet50,resnet50_linear_head,d32_down,2291,2291,3,0.9450352191925049,3,3,True
resnet50,resnet50_linear_head,d32_down,2334,2334,5,0.9635564684867859,5,5,True
resnet50,resnet50_linear_head,d32_down,2340,2340,8,0.8349404335021973,8,8,True
resnet50,resnet50_linear_head,d32_down,2342,2342,8,0.9707368612289429,8,8,True
resnet50,resnet50_linear_head,d32_down,2351,2351,9,0.9505422711372375,9,9,True
resnet50,resnet50_linear_head,d32_down,2391,2391,5,0.9676728844642639,5,5,True
resnet50,resnet50_linear_head,d32_down,2392,2392,2,0.8683737516403198,2,2,True
resnet50,resnet50_linear_head,d32_down,2399,2399,4,0.9743344783782959,4,4,True
resnet50,resnet50_linear_head,d32_down,2414,2414,9,0.8373841047286987,9,9,True
resnet50,resnet50_linear_head,d32_down,2427,2427,5,0.94638991355896,5,5,True
resnet50,resnet50_linear_head,d32_down,2458,2458,5,0.939853847026825,5,5,True
resnet50,resnet50_linear_head,d32_down,2501,2501,7,0.961300253868103,7,7,True
resnet50,resnet50_linear_head,d32_down,2502,2502,2,0.9473425149917603,2,2,True
resnet50,resnet50_linear_head,d32_down,2536,2536,3,0.9624926447868347,3,3,True
resnet50,resnet50_linear_head,d32_down,2539,2539,3,0.9668821096420288,3,3,True
resnet50,resnet50_linear_head,d32_down,2610,2610,6,0.9212912321090698,6,1,False
resnet50,resnet50_linear_head,d32_down,2623,2623,5,0.8867600560188293,5,5,True
resnet50,resnet50_linear_head,d32_down,2655,2655,9,0.9301215410232544,9,9,True
resnet50,resnet50_linear_head,d32_down,2668,2668,7,0.8888970613479614,7,7,True
resnet50,resnet50_linear_head,d32_down,2676,2676,6,0.8924826383590698,6,6,True
resnet50,resnet50_linear_head,d32_down,2687,2687,1,0.9300974607467651,1,1,True
resnet50,resnet50_linear_head,d32_down,2690,2690,1,0.9040579795837402,1,1,True
resnet50,resnet50_linear_head,d32_down,2704,2704,4,0.9098203182220459,4,4,True
resnet50,resnet50_linear_head,d32_down,2745,2745,8,0.9379927515983582,8,8,True
resnet50,resnet50_linear_head,d32_down,2746,2746,7,0.927020251750946,7,7,True
resnet50,resnet50_linear_head,d32_down,2750,2750,0,0.9509408473968506,0,0,True
resnet50,resnet50_linear_head,d32_down,2754,2754,3,0.9453262686729431,3,3,True
resnet50,resnet50_linear_head,d32_down,2757,2757,4,0.8767623901367188,4,4,True
resnet50,resnet50_linear_head,d32_down,2766,2766,5,0.9330039024353027,5,5,True
resnet50,resnet50_linear_head,d32_down,2807,2807,5,0.9113035202026367,4,3,False
resnet50,resnet50_linear_head,d32_down,2844,2844,8,0.9598480463027954,8,8,True
resnet50,resnet50_linear_head,d32_down,2854,2854,7,0.9208914637565613,7,7,True
resnet50,resnet50_linear_head,d32_down,2861,2861,3,0.8828014731407166,3,3,True
resnet50,resnet50_linear_head,d32_down,2888,2888,0,0.7592520117759705,0,0,True
resnet50,resnet50_linear_head,d32_down,2898,2898,4,0.9390227198600769,4,4,True
resnet50,resnet50_linear_head,d32_down,2950,2950,5,0.947624683380127,5,5,True
resnet50,resnet50_linear_head,d32_down,2958,2958,6,0.9538517594337463,6,6,True
resnet50,resnet50_linear_head,d32_down,3015,3015,8,0.8650095462799072,8,8,True
resnet50,resnet50_linear_head,d32_down,3024,3024,2,0.8987144231796265,2,2,True
resnet50,resnet50_linear_head,d32_down,3025,3025,0,0.9811517000198364,0,0,True
resnet50,resnet50_linear_head,d32_down,3034,3034,4,0.9674147367477417,4,4,True
resnet50,resnet50_linear_head,d32_down,3067,3067,2,0.9747568964958191,2,2,True
resnet50,resnet50_linear_head,d32_down,3078,3078,4,0.9536915421485901,4,4,True
resnet50,resnet50_linear_head,d32_down,3079,3079,1,0.9617992639541626,1,1,True
resnet50,resnet50_linear_head,d32_down,3083,3083,0,0.9766589999198914,0,0,True
resnet50,resnet50_linear_head,d32_down,3122,3122,4,0.9554879069328308,4,4,True
resnet50,resnet50_linear_head,d32_down,3153,3153,7,0.9057865738868713,7,7,True
resnet50,resnet50_linear_head,d32_down,3157,3157,8,0.9632501602172852,8,8,True
resnet50,resnet50_linear_head,d32_down,3163,3163,2,0.9466654062271118,2,2,True
resnet50,resnet50_linear_head,d32_down,3179,3179,4,0.9314679503440857,4,4,True
resnet50,resnet50_linear_head,d32_down,3191,3191,6,0.9087980389595032,6,6,True
resnet50,resnet50_linear_head,d32_down,3276,3276,3,0.9526132941246033,3,3,True
resnet50,resnet50_linear_head,d32_down,3287,3287,4,0.9621552228927612,4,4,True
resnet50,resnet50_linear_head,d32_down,3288,3288,7,0.9677003026008606,7,7,True
resnet50,resnet50_linear_head,d32_down,3292,3292,6,0.851067841053009,6,6,True
resnet50,resnet50_linear_head,d32_down,3318,3318,9,0.8869499564170837,9,9,True
resnet50,resnet50_linear_head,d32_down,3347,3347,0,0.9764428734779358,0,0,True
resnet50,resnet50_linear_head,d32_down,3353,3353,5,0.9693395495414734,3,3,True
resnet50,resnet50_linear_head,d32_down,3362,3362,2,0.9515125155448914,2,2,True
resnet50,resnet50_linear_head,d32_down,3365,3365,4,0.9733919501304626,4,4,True
resnet50,resnet50_linear_head,d32_down,3375,3375,3,0.9389064908027649,3,3,True
resnet50,resnet50_linear_head,d32_down,3383,3383,3,0.9103435277938843,3,3,True
resnet50,resnet50_linear_head,d32_down,3404,3404,7,0.9548962712287903,7,7,True
resnet50,resnet50_linear_head,d32_down,3412,3412,8,0.8819848299026489,8,8,True
resnet50,resnet50_linear_head,d32_down,3413,3413,1,0.9260292053222656,1,1,True
resnet50,resnet50_linear_head,d32_down,3418,3418,6,0.9602276682853699,6,6,True
resnet50,resnet50_linear_head,d32_down,3437,3437,0,0.9662480354309082,0,0,True
resnet50,resnet50_linear_head,d32_down,3446,3446,7,0.9261060357093811,7,7,True
resnet50,resnet50_linear_head,d32_down,3454,3454,2,0.9700783491134644,2,2,True
resnet50,resnet50_linear_head,d32_down,3455,3455,0,0.9315390586853027,0,0,True
resnet50,resnet50_linear_head,d32_down,3458,3458,4,0.8516404628753662,4,4,True
resnet50,resnet50_linear_head,d32_down,3467,3467,7,0.8873903751373291,7,7,True
resnet50,resnet50_linear_head,d32_down,3491,3491,1,0.9482463598251343,1,1,True
resnet50,resnet50_linear_head,d32_down,3494,3494,6,0.9659748673439026,6,6,True
resnet50,resnet50_linear_head,d32_down,3512,3512,4,0.9878473281860352,4,4,True
resnet50,resnet50_linear_head,d32_down,3515,3515,6,0.9632155895233154,6,6,True
resnet50,resnet50_linear_head,d32_down,3542,3542,7,0.9823808670043945,7,7,True
resnet50,resnet50_linear_head,d32_down,3550,3550,1,0.8781695365905762,1,1,True
resnet50,resnet50_linear_head,d32_down,3562,3562,3,0.9349154829978943,3,3,True
resnet50,resnet50_linear_head,d32_down,3755,3755,2,0.9590283036231995,2,2,True
resnet50,resnet50_linear_head,d32_down,3763,3763,4,0.9568822979927063,4,4,True
resnet50,resnet50_linear_head,d32_down,3777,3777,6,0.9366231560707092,6,6,True
resnet50,resnet50_linear_head,d32_down,3778,3778,3,0.8438491225242615,3,3,True
resnet50,resnet50_linear_head,d32_down,3779,3779,6,0.9250964522361755,6,6,True
resnet50,resnet50_linear_head,d32_down,3844,3844,6,0.9680251479148865,6,6,True
resnet50,resnet50_linear_head,d32_down,3851,3851,3,0.9581157565116882,3,3,True
resnet50,resnet50_linear_head,d32_down,3852,3852,5,0.9077429175376892,5,5,True
resnet50,resnet50_linear_head,d32_down,3863,3863,5,0.9308956265449524,5,5,True
resnet50,resnet50_linear_head,d32_down,3867,3867,7,0.8393620848655701,7,7,True
resnet50,resnet50_linear_head,d32_down,3876,3876,0,0.9354326128959656,0,0,True
resnet50,resnet50_linear_head,d32_down,3889,3889,5,0.935771644115448,5,5,True
resnet50,resnet50_linear_head,d32_down,3891,3891,4,0.9635775089263916,4,4,True
resnet50,resnet50_linear_head,d32_down,3893,3893,9,0.9398037791252136,9,9,True
resnet50,resnet50_linear_head,d32_down,3905,3905,8,0.9586332440376282,8,8,True
resnet50,resnet50_linear_head,d32_down,3914,3914,3,0.9744454622268677,3,3,True
resnet50,resnet50_linear_head,d32_down,3937,3937,1,0.948197603225708,1,1,True
resnet50,resnet50_linear_head,d32_down,3942,3942,9,0.9460785388946533,9,9,True
resnet50,resnet50_linear_head,d32_down,3948,3948,8,0.9476113319396973,8,8,True
resnet50,resnet50_linear_head,d32_down,3962,3962,6,0.8469828367233276,6,6,True
resnet50,resnet50_linear_head,d32_down,3965,3965,0,0.9879174828529358,0,0,True
resnet50,resnet50_linear_head,d32_down,3994,3994,4,0.9491855502128601,4,4,True
resnet50,resnet50_linear_head,d32_down,3996,3996,9,0.977846086025238,9,9,True
resnet50,resnet50_linear_head,d32_down,4011,4011,6,0.9714547991752625,6,6,True
resnet50,resnet50_linear_head,d32_down,4023,4023,3,0.9540709257125854,3,3,True
resnet50,resnet50_linear_head,d32_down,4054,4054,4,0.9638738632202148,4,4,True
resnet50,resnet50_linear_head,d32_down,4065,4065,2,0.8963223099708557,2,2,True
resnet50,resnet50_linear_head,d32_down,4069,4069,8,0.9695180058479309,8,8,True
resnet50,resnet50_linear_head,d32_down,4093,4093,6,0.9151725172996521,6,6,True
resnet50,resnet50_linear_head,d32_down,4094,4094,9,0.9597140550613403,9,9,True
resnet50,resnet50_linear_head,d32_down,4106,4106,5,0.9598249197006226,5,5,True
resnet50,resnet50_linear_head,d32_down,4130,4130,0,0.9428982734680176,0,0,True
resnet50,resnet50_linear_head,d32_down,4168,4168,3,0.9543059468269348,3,3,True
resnet50,resnet50_linear_head,d32_down,4170,4170,8,0.8621734380722046,8,8,True
resnet50,resnet50_linear_head,d32_down,4172,4172,7,0.9521066546440125,7,7,True
resnet50,resnet50_linear_head,d32_down,4177,4177,8,0.848477840423584,8,8,True
resnet50,resnet50_linear_head,d32_down,4215,4215,3,0.9524697065353394,3,3,True
resnet50,resnet50_linear_head,d32_down,4229,4229,3,0.9610934257507324,3,3,True
resnet50,resnet50_linear_head,d32_down,4236,4236,7,0.9810504913330078,7,7,True
resnet50,resnet50_linear_head,d32_down,4242,4242,8,0.9505974054336548,8,8,True
resnet50,resnet50_linear_head,d32_down,4254,4254,6,0.9888392090797424,6,6,True
resnet50,resnet50_linear_head,d32_down,4290,4290,5,0.9367437362670898,5,5,True
resnet50,resnet50_linear_head,d32_down,4298,4298,1,0.961504340171814,1,1,True
